paths	score	execution_time	gap
[[0, 9, 24, 47, 12, 38, 30, 2, 40, 21, 39, 43, 31, 44, 35, 34, 22, 7, 0], [0, 48, 10, 37, 27, 45, 11, 32, 36, 23, 25, 18, 26, 16, 8, 0]]	464.0	1674.736022233963	29.37595129375951
[[0, 9, 15, 14, 5, 29, 20, 1, 28, 16, 26, 23, 25, 18, 8, 4, 0], [0, 24, 47, 12, 38, 30, 32, 37, 10, 45, 11, 21, 42, 44, 35, 34, 22, 7, 0]]	467.0	861.8046007156372	28.9193302891933
[[0, 9, 24, 12, 47, 38, 30, 2, 21, 32, 45, 11, 42, 43, 46, 0], [0, 48, 10, 37, 5, 29, 20, 33, 1, 16, 36, 31, 44, 35, 34, 22, 7, 0]]	469.0	1289.2669894695282	28.61491628614916
[[0, 24, 47, 12, 9, 2, 32, 37, 10, 11, 45, 42, 43, 39, 44, 35, 34, 22, 7, 0], [0, 14, 30, 15, 5, 29, 20, 1, 36, 23, 25, 26, 16, 8, 4, 0]]	456.0	1087.164707183838	30.59360730593607
[[0, 9, 24, 47, 12, 38, 30, 2, 32, 37, 45, 11, 21, 42, 3, 22, 0], [0, 48, 10, 14, 5, 29, 20, 1, 28, 16, 26, 25, 36, 31, 44, 35, 34, 7, 0]]	461.0	1670.045657634735	29.832572298325722
