paths	score	execution_time	gap
[[0, 249, 137, 267, 195, 219, 88, 130, 99, 39, 111, 67, 11, 285, 172, 209, 40, 82, 198, 227, 57, 96, 191, 0], [0, 153, 156, 135, 170, 50, 2, 211, 168, 125, 58, 237, 151, 223, 232, 188, 127, 87, 78, 261, 273, 234, 133, 286, 0]]	822.0	1815.3127057552338	77.60828112230999
[[0, 149, 267, 88, 219, 154, 22, 128, 230, 74, 87, 78, 228, 215, 33, 182, 143, 197, 287, 286, 131, 218, 0], [0, 268, 176, 153, 156, 221, 135, 170, 50, 2, 237, 250, 151, 223, 188, 232, 209, 40, 23, 57, 96, 65, 191, 133, 236, 178, 0]]	868.0	1827.2787055969238	76.35521656224462
[[0, 44, 25, 248, 213, 90, 8, 265, 188, 223, 237, 2, 151, 232, 209, 40, 23, 57, 227, 82, 181, 96, 191, 0], [0, 156, 135, 38, 153, 176, 168, 39, 118, 111, 67, 11, 285, 256, 220, 172, 273, 261, 87, 215, 33, 167, 228, 133, 131, 0]]	877.0	1852.248327255249	76.11005175701445
[[0, 267, 279, 88, 29, 219, 16, 50, 170, 2, 237, 250, 151, 223, 232, 40, 209, 82, 191, 236, 133, 28, 218, 131, 0], [0, 156, 135, 153, 268, 176, 118, 86, 39, 188, 99, 130, 261, 78, 87, 166, 129, 246, 252, 228, 167, 215, 33, 192, 225, 178, 0]]	878.0	1812.8253140449524	76.08281122309998
[[0, 153, 176, 156, 38, 135, 170, 50, 2, 18, 209, 40, 232, 188, 223, 151, 237, 96, 181, 191, 133, 234, 97, 225, 178, 0], [0, 267, 118, 268, 177, 111, 3, 11, 86, 39, 190, 172, 261, 87, 78, 228, 167, 12, 33, 215, 182, 143, 121, 30, 197, 286, 0]]	916.0	1814.842721939087	75.04767093435031
