paths	score	execution_time	gap
[[0, 110, 25, 79, 3, 38, 91, 113, 98, 10, 36, 22, 77, 66, 106, 188, 123, 58, 133, 155, 117, 65, 152, 186, 0]]	444.0	1808.1180593967438	82.07509083568834
[[0, 110, 3, 38, 91, 180, 153, 90, 124, 41, 189, 56, 42, 177, 9, 176, 155, 60, 95, 117, 65, 152, 186, 0]]	447.0	1803.1053249835968	81.95397658457811
[[0, 25, 3, 38, 91, 113, 115, 153, 41, 124, 90, 56, 42, 61, 189, 9, 104, 121, 67, 65, 117, 152, 186, 0]]	446.0	1804.945954799652	81.99434800161485
[[0, 91, 115, 180, 153, 28, 90, 63, 124, 41, 175, 8, 185, 44, 189, 177, 9, 121, 67, 65, 117, 152, 186, 128, 0]]	436.0	1800.6520495414734	82.39806217198223
[[0, 49, 28, 71, 180, 153, 63, 41, 8, 44, 124, 90, 189, 56, 42, 177, 9, 104, 121, 67, 65, 117, 152, 186, 0]]	428.0	1807.700766801834	82.72103350827614
