paths	score	execution_time	gap
[[0, 261, 143, 166, 108, 180, 219, 25, 181, 115, 158, 2, 42, 34, 232, 205, 267, 97, 114, 226, 129, 17, 157, 177, 184, 118, 54, 14, 0], [0, 39, 196, 191, 91, 178, 248, 16, 44, 7, 56, 242, 155, 72, 27, 243, 12, 159, 221, 46, 131, 49, 29, 6, 128, 152, 0], [0, 206, 246, 263, 103, 138, 65, 75, 10, 268, 275, 20, 94, 35, 249, 119, 126, 100, 179, 276, 51, 83, 26, 161, 69, 0], [0, 109, 61, 202, 185, 79, 170, 142, 234, 96, 154, 146, 52, 62, 244, 160, 112, 207, 144, 173, 60, 116, 279, 0]]	1662.0	1831.9145820140839	56.83116883116883
[[0, 206, 246, 30, 187, 50, 64, 229, 138, 189, 281, 238, 65, 123, 80, 52, 146, 23, 26, 29, 134, 49, 221, 76, 128, 110, 152, 0], [0, 108, 263, 166, 180, 219, 181, 20, 34, 2, 232, 205, 249, 35, 126, 276, 100, 179, 118, 122, 62, 51, 161, 262, 69, 0], [0, 196, 191, 91, 178, 142, 170, 42, 87, 275, 94, 98, 244, 160, 233, 277, 173, 144, 116, 129, 157, 177, 140, 0], [0, 39, 109, 185, 248, 16, 56, 155, 27, 243, 158, 115, 159, 97, 267, 119, 86, 288, 83, 14, 54, 279, 0]]	1597.0	1916.0746200084686	58.51948051948052
[[0, 39, 191, 142, 13, 108, 201, 166, 143, 251, 277, 10, 260, 244, 98, 62, 77, 160, 122, 112, 144, 173, 177, 157, 118, 54, 14, 0], [0, 246, 206, 138, 103, 75, 263, 268, 94, 42, 151, 34, 141, 232, 249, 126, 100, 17, 129, 86, 51, 161, 101, 0], [0, 178, 170, 79, 185, 109, 61, 181, 275, 20, 2, 248, 16, 242, 155, 72, 158, 115, 46, 49, 119, 221, 76, 128, 69, 0], [0, 57, 55, 64, 50, 30, 234, 95, 123, 65, 9, 233, 179, 267, 97, 114, 205, 134, 1, 21, 208, 6, 38, 110, 152, 0]]	1573.0	1824.5091607570648	59.14285714285714
[[0, 39, 196, 11, 220, 204, 191, 91, 170, 20, 2, 158, 115, 232, 28, 94, 288, 83, 52, 23, 36, 29, 101, 0], [0, 61, 219, 180, 109, 185, 79, 243, 27, 16, 242, 155, 72, 258, 151, 141, 43, 21, 208, 59, 71, 6, 38, 110, 128, 152, 0], [0, 108, 263, 246, 206, 64, 50, 138, 65, 281, 9, 260, 160, 233, 277, 179, 100, 86, 126, 35, 205, 119, 49, 134, 69, 161, 51, 0], [0, 261, 143, 166, 103, 268, 275, 42, 248, 181, 267, 97, 114, 226, 249, 244, 17, 173, 144, 177, 129, 157, 118, 54, 14, 0]]	1678.0	1862.9491612911224	56.41558441558442
[[0, 246, 206, 64, 30, 229, 50, 87, 275, 20, 94, 205, 232, 181, 267, 97, 114, 213, 226, 100, 179, 129, 17, 157, 177, 279, 116, 0], [0, 39, 196, 191, 91, 178, 142, 170, 248, 16, 7, 56, 242, 155, 72, 243, 258, 1, 21, 29, 134, 49, 221, 172, 140, 0], [0, 108, 180, 219, 61, 202, 109, 185, 115, 27, 158, 2, 42, 34, 141, 249, 35, 126, 86, 51, 69, 208, 6, 110, 128, 152, 0], [0, 261, 143, 166, 48, 266, 138, 103, 65, 75, 263, 277, 10, 93, 207, 260, 9, 112, 160, 122, 244, 62, 288, 161, 23, 36, 26, 83, 14, 54, 0]]	1746.0	1915.3811547756195	54.649350649350644
