paths	score	execution_time	gap
[[0, 6, 94, 32, 72, 84, 41, 61, 52, 45, 4, 31, 11, 54, 59, 25, 70, 77, 0], [0, 18, 71, 15, 79, 28, 29, 95, 57, 26, 35, 21, 91, 46, 1, 9, 69, 0], [0, 22, 60, 73, 62, 17, 64, 92, 38, 93, 55, 44, 37, 16, 20, 74, 19, 81, 0], [0, 67, 14, 24, 80, 50, 96, 42, 65, 85, 56, 66, 10, 51, 2, 78, 88, 33, 87, 0]]	993.0	1810.385915517807	18.606557377049178
[[0, 72, 15, 30, 23, 35, 26, 58, 52, 61, 45, 31, 4, 77, 70, 25, 0], [0, 71, 32, 60, 95, 28, 29, 57, 56, 66, 46, 91, 21, 11, 54, 59, 81, 69, 87, 0], [0, 6, 67, 14, 24, 80, 50, 96, 85, 42, 47, 65, 88, 10, 2, 78, 19, 16, 20, 0], [0, 22, 41, 86, 17, 64, 38, 92, 93, 44, 37, 9, 33, 1, 0]]	990.0	1811.6667370796204	18.852459016393443
[[0, 60, 89, 79, 28, 58, 41, 86, 92, 93, 55, 44, 37, 9, 69, 16, 20, 74, 19, 81, 0], [0, 6, 80, 24, 32, 17, 64, 84, 61, 52, 4, 31, 82, 21, 87, 0], [0, 71, 67, 18, 50, 14, 56, 85, 42, 47, 65, 10, 51, 2, 78, 88, 1, 33, 0], [0, 94, 72, 22, 15, 57, 95, 29, 45, 35, 26, 91, 46, 11, 54, 59, 25, 70, 77, 0]]	994.0	1805.104172706604	18.524590163934427
[[0, 94, 62, 17, 92, 38, 55, 64, 44, 37, 93, 68, 74, 19, 81, 70, 0], [0, 18, 22, 32, 60, 72, 95, 29, 57, 45, 26, 91, 46, 21, 25, 54, 87, 1, 0], [0, 6, 80, 24, 14, 67, 71, 15, 85, 42, 66, 56, 10, 78, 88, 33, 9, 69, 16, 20, 0], [0, 79, 58, 90, 63, 41, 52, 61, 35, 31, 49, 4, 77, 11, 0]]	978.0	1820.1150546073914	19.836065573770494
[[0, 60, 72, 32, 62, 17, 64, 92, 38, 93, 55, 37, 44, 20, 74, 19, 70, 77, 0], [0, 79, 89, 58, 41, 86, 29, 57, 95, 65, 47, 21, 26, 91, 46, 88, 78, 33, 69, 81, 0], [0, 6, 80, 24, 67, 14, 50, 48, 42, 85, 56, 66, 51, 10, 2, 1, 16, 0], [0, 18, 22, 71, 15, 23, 35, 45, 52, 61, 4, 31, 11, 54, 9, 25, 87, 0]]	1029.0	1822.7883322238922	15.655737704918032
