paths	score	execution_time	gap
[[0, 38, 2, 35, 67, 30, 9, 48, 69, 62, 32, 44, 54, 15, 8, 34, 0]]	266.0	2.394315719604492	71.94092827004219
[[0, 38, 2, 25, 67, 35, 32, 69, 54, 8, 44, 42, 19, 60, 36, 0]]	242.0	2.2387332916259766	74.47257383966245
[[0, 12, 7, 9, 35, 69, 48, 66, 30, 70, 60, 19, 42, 37, 58, 0]]	251.0	2.772233724594116	73.52320675105484
[[0, 12, 29, 67, 32, 44, 69, 48, 21, 61, 37, 58, 42, 19, 36, 0]]	238.0	3.0945041179656982	74.89451476793249
[[0, 38, 16, 22, 56, 25, 32, 54, 69, 62, 44, 34, 8, 15, 45, 72, 0]]	255.0	2.4888126850128174	73.10126582278481
[[0, 12, 7, 9, 67, 35, 32, 44, 54, 3, 15, 8, 60, 19, 36, 0]]	264.0	2.1949141025543213	72.15189873417721
[[0, 12, 7, 29, 51, 41, 47, 48, 66, 44, 54, 8, 34, 36, 0]]	242.0	2.342334270477295	74.47257383966245
[[0, 38, 22, 29, 56, 32, 21, 48, 70, 60, 19, 42, 37, 58, 0]]	233.0	2.0792250633239746	75.42194092827003
[[0, 31, 2, 38, 35, 67, 30, 9, 66, 48, 69, 44, 54, 15, 8, 34, 36, 0]]	271.0	3.5974440574645996	71.41350210970464
[[0, 38, 2, 35, 4, 29, 69, 48, 30, 66, 60, 19, 42, 58, 37, 0]]	251.0	2.3545498847961426	73.52320675105484
[[0, 38, 2, 35, 67, 69, 32, 44, 48, 58, 37, 19, 60, 36, 0]]	235.0	1.9207618236541748	75.21097046413502
[[0, 12, 7, 29, 41, 47, 51, 21, 48, 66, 58, 42, 19, 60, 36, 0]]	245.0	2.2352488040924072	74.15611814345992
[[0, 53, 29, 67, 30, 48, 69, 44, 54, 32, 60, 42, 58, 0]]	231.0	1.6510818004608154	75.63291139240506
[[0, 12, 7, 9, 67, 69, 32, 48, 21, 58, 37, 42, 19, 60, 36, 0]]	248.0	2.6660261154174805	73.83966244725738
[[0, 31, 38, 35, 2, 22, 56, 32, 44, 3, 15, 54, 8, 52, 37, 0]]	261.0	2.2803993225097656	72.46835443037975
[[0, 31, 2, 38, 35, 25, 69, 56, 32, 21, 48, 70, 60, 19, 42, 58, 37, 0]]	262.0	3.2403130531311035	72.36286919831224
[[0, 12, 7, 9, 35, 32, 48, 30, 60, 44, 54, 8, 45, 34, 0]]	252.0	2.416095733642578	73.41772151898735
[[0, 31, 2, 38, 35, 67, 25, 32, 69, 21, 48, 66, 42, 60, 19, 58, 37, 0]]	267.0	2.476257562637329	71.83544303797468
[[0, 38, 67, 22, 69, 48, 30, 66, 21, 45, 15, 54, 8, 72, 0]]	235.0	2.1783266067504883	75.21097046413502
[[0, 12, 7, 9, 4, 29, 69, 32, 54, 3, 15, 44, 34, 8, 72, 0]]	272.0	2.1319453716278076	71.30801687763713
[[0, 53, 29, 22, 35, 32, 69, 54, 15, 8, 44, 40, 37, 0]]	222.0	1.65291428565979	76.58227848101265
[[0, 12, 7, 29, 51, 41, 47, 21, 48, 70, 60, 19, 42, 58, 37, 0]]	253.0	2.9728569984436035	73.31223628691983
[[0, 12, 7, 29, 4, 69, 48, 54, 44, 32, 8, 34, 60, 19, 0]]	252.0	1.9047775268554688	73.41772151898735
[[0, 31, 2, 38, 35, 67, 25, 32, 69, 54, 44, 8, 60, 19, 42, 37, 0]]	264.0	3.0680315494537354	72.15189873417721
[[0, 12, 7, 67, 35, 32, 30, 48, 21, 44, 34, 54, 8, 72, 0]]	243.0	2.0385336875915527	74.36708860759494
[[0, 38, 22, 25, 35, 32, 44, 69, 48, 66, 58, 42, 19, 60, 36, 0]]	245.0	2.733474016189575	74.15611814345992
[[0, 31, 38, 35, 25, 67, 30, 9, 66, 48, 60, 42, 54, 34, 8, 0]]	249.0	2.1758933067321777	73.73417721518987
[[0, 38, 2, 35, 25, 29, 4, 48, 69, 44, 54, 15, 45, 8, 34, 36, 0]]	258.0	2.9935176372528076	72.78481012658227
[[0, 38, 2, 35, 25, 29, 69, 48, 30, 70, 60, 42, 19, 58, 37, 0]]	246.0	2.2523555755615234	74.0506329113924
[[0, 31, 38, 35, 25, 67, 14, 48, 69, 32, 54, 8, 44, 60, 34, 0]]	248.0	2.1784212589263916	73.83966244725738
