paths	score	execution_time	gap
[[0, 12, 35, 56, 5, 15, 8, 60, 58, 37, 0]]	198.0	0.2811915874481201	79.11392405063292
[[0, 12, 35, 56, 69, 54, 60, 8, 15, 72, 0]]	199.0	0.28354358673095703	79.0084388185654
[[0, 12, 35, 9, 48, 32, 21, 1, 0]]	131.0	0.17551112174987793	86.18143459915612
[[0, 12, 35, 25, 32, 48, 15, 8, 60, 19, 36, 0]]	196.0	0.350055456161499	79.32489451476793
[[0, 12, 29, 5, 32, 63, 1, 0]]	134.0	0.14174604415893555	85.86497890295358
[[0, 12, 35, 30, 48, 15, 63, 58, 0]]	156.0	0.17502784729003906	83.54430379746836
[[0, 12, 29, 5, 32, 63, 1, 0]]	134.0	0.1317133903503418	85.86497890295358
[[0, 12, 29, 5, 32, 63, 1, 0]]	134.0	0.1310262680053711	85.86497890295358
[[0, 12, 35, 25, 32, 48, 15, 8, 60, 19, 36, 0]]	196.0	0.3593471050262451	79.32489451476793
[[0, 12, 22, 35, 32, 48, 15, 58, 0]]	155.0	0.17803573608398438	83.64978902953587
[[0, 12, 35, 25, 32, 48, 15, 8, 60, 19, 36, 0]]	196.0	0.3485453128814697	79.32489451476793
[[0, 12, 7, 35, 25, 32, 48, 15, 60, 19, 36, 0]]	188.0	0.3486642837524414	80.16877637130801
[[0, 12, 35, 25, 32, 48, 15, 8, 60, 19, 36, 0]]	196.0	0.3485434055328369	79.32489451476793
[[0, 12, 35, 56, 63, 15, 8, 60, 37, 0]]	181.0	0.22480225563049316	80.90717299578058
[[0, 12, 35, 69, 48, 15, 8, 60, 42, 37, 0]]	199.0	0.2920541763305664	79.0084388185654
[[0, 12, 7, 35, 9, 48, 54, 1, 0]]	140.0	0.1777040958404541	85.23206751054853
[[0, 12, 29, 5, 32, 63, 1, 0]]	134.0	0.1335134506225586	85.86497890295358
[[0, 12, 35, 25, 48, 32, 60, 8, 15, 72, 0]]	195.0	0.2853357791900635	79.43037974683544
[[0, 38, 41, 54, 63, 15, 45, 72, 0]]	152.0	0.16979289054870605	83.96624472573839
[[0, 12, 7, 35, 25, 48, 54, 63, 58, 19, 0]]	175.0	0.2841796875	81.54008438818565
[[0, 38, 41, 69, 60, 8, 15, 45, 72, 0]]	171.0	0.22370076179504395	81.9620253164557
[[0, 12, 35, 25, 32, 48, 15, 8, 60, 19, 36, 0]]	196.0	0.35282468795776367	79.32489451476793
[[0, 38, 25, 41, 50, 63, 60, 8, 72, 0]]	163.0	0.22129607200622559	82.80590717299579
[[0, 12, 35, 56, 32, 44, 63, 1, 0]]	142.0	0.1720271110534668	85.0210970464135
[[0, 12, 29, 5, 32, 63, 1, 0]]	134.0	0.1315138339996338	85.86497890295358
[[0, 12, 7, 35, 25, 32, 48, 15, 60, 19, 36, 0]]	188.0	0.3638479709625244	80.16877637130801
[[0, 12, 35, 69, 48, 63, 60, 37, 0]]	159.0	0.19417142868041992	83.22784810126582
[[0, 12, 29, 5, 32, 63, 1, 0]]	134.0	0.13372063636779785	85.86497890295358
[[0, 12, 29, 5, 32, 63, 1, 0]]	134.0	0.13151121139526367	85.86497890295358
[[0, 12, 29, 5, 32, 63, 1, 0]]	134.0	0.13121271133422852	85.86497890295358
