paths	score	execution_time	gap
[[0, 7, 5, 28, 139, 17, 133, 35, 107, 91, 80, 26, 71, 1, 95, 45, 109, 73, 10, 0], [0, 15, 39, 87, 62, 110, 13, 63, 81, 143, 78, 4, 0], [0, 130, 122, 106, 99, 118, 104, 16, 86, 96, 66, 18, 123, 22, 128, 33, 25, 43, 77, 0]]	693.0	16.068793773651123	61.241610738255034
[[0, 92, 15, 87, 17, 128, 29, 82, 59, 63, 81, 78, 4, 0], [0, 130, 122, 118, 38, 23, 99, 32, 138, 96, 66, 16, 43, 18, 22, 25, 123, 33, 77, 0], [0, 39, 62, 28, 104, 5, 139, 35, 107, 91, 80, 26, 71, 1, 95, 45, 109, 10, 0]]	740.0	16.09938907623291	58.61297539149888
[[0, 130, 122, 99, 118, 38, 81, 138, 23, 32, 2, 94, 78, 10, 112, 12, 0], [0, 7, 28, 104, 86, 5, 41, 35, 107, 91, 80, 26, 71, 1, 95, 45, 109, 73, 3, 0], [0, 39, 62, 139, 17, 128, 29, 82, 59, 16, 63, 43, 18, 22, 25, 123, 33, 4, 0]]	782.0	17.308732509613037	56.26398210290827
[[0, 130, 122, 118, 38, 23, 99, 32, 138, 96, 66, 16, 43, 18, 22, 25, 123, 33, 77, 0], [0, 7, 65, 104, 86, 5, 41, 35, 107, 91, 129, 26, 1, 45, 109, 78, 4, 0], [0, 15, 28, 39, 17, 87, 62, 133, 139, 13, 80, 63, 81, 48, 94, 124, 144, 142, 0]]	794.0	17.988351821899414	55.59284116331096
[[0, 130, 118, 99, 122, 104, 5, 41, 35, 107, 91, 26, 1, 71, 45, 109, 78, 4, 0], [0, 7, 87, 58, 128, 29, 82, 53, 59, 16, 144, 124, 94, 48, 142, 0], [0, 28, 39, 17, 62, 139, 81, 138, 23, 32, 96, 63, 43, 18, 22, 25, 123, 33, 77, 0]]	804.0	17.553524255752563	55.033557046979865
[[0, 69, 39, 62, 87, 52, 88, 80, 71, 63, 81, 48, 94, 124, 144, 142, 0], [0, 15, 130, 122, 99, 118, 104, 16, 86, 66, 96, 18, 22, 123, 128, 33, 25, 43, 77, 0], [0, 7, 5, 28, 139, 17, 133, 35, 107, 91, 129, 26, 1, 45, 109, 78, 4, 0]]	771.0	17.000976085662842	56.87919463087249
[[0, 39, 62, 87, 84, 81, 138, 23, 32, 2, 94, 78, 12, 4, 0], [0, 130, 118, 104, 29, 82, 53, 16, 86, 66, 18, 123, 22, 128, 33, 25, 43, 63, 142, 0], [0, 7, 5, 28, 139, 17, 133, 35, 107, 91, 80, 26, 71, 1, 95, 45, 109, 73, 10, 0]]	782.0	17.056692600250244	56.26398210290827
[[0, 130, 122, 99, 118, 104, 86, 16, 29, 82, 53, 18, 22, 123, 128, 33, 25, 43, 63, 0], [0, 7, 5, 28, 139, 17, 133, 35, 107, 91, 129, 26, 1, 45, 109, 78, 4, 0], [0, 15, 39, 62, 87, 81, 138, 23, 32, 96, 94, 2, 124, 44, 142, 48, 77, 0]]	806.0	17.575897455215454	54.92170022371364
[[0, 130, 122, 118, 38, 23, 99, 32, 138, 41, 63, 81, 143, 78, 4, 0], [0, 7, 65, 104, 29, 82, 16, 86, 66, 96, 18, 22, 123, 128, 33, 25, 43, 77, 0], [0, 39, 62, 5, 28, 139, 17, 133, 35, 107, 91, 80, 26, 71, 1, 95, 45, 109, 73, 10, 0]]	760.0	17.551159620285034	57.494407158836694
[[0, 118, 38, 102, 128, 29, 82, 59, 16, 63, 143, 43, 18, 123, 22, 25, 33, 0], [0, 28, 39, 17, 62, 139, 81, 138, 23, 32, 97, 2, 94, 78, 4, 0], [0, 130, 122, 99, 104, 5, 87, 35, 107, 91, 80, 26, 71, 1, 95, 45, 109, 73, 10, 0]]	759.0	16.116811990737915	57.5503355704698
[[0, 118, 38, 20, 81, 138, 23, 32, 2, 94, 78, 12, 4, 0], [0, 130, 122, 99, 5, 28, 87, 139, 35, 107, 91, 80, 26, 71, 1, 95, 45, 109, 10, 0], [0, 39, 62, 17, 104, 29, 82, 16, 86, 66, 96, 18, 22, 123, 128, 33, 25, 43, 77, 0]]	771.0	16.48691439628601	56.87919463087249
[[0, 118, 15, 92, 104, 29, 82, 16, 86, 66, 96, 18, 22, 123, 128, 33, 25, 43, 77, 0], [0, 39, 17, 62, 87, 81, 138, 23, 32, 2, 97, 137, 48, 94, 124, 144, 142, 0], [0, 130, 122, 99, 5, 28, 139, 35, 107, 91, 129, 26, 1, 45, 109, 78, 4, 0]]	795.0	17.56885290145874	55.536912751677846
