paths	score	execution_time	gap
[[0, 25, 117, 110, 85, 142, 236, 103, 0], [0, 156, 120, 88, 43, 230, 79, 9, 143, 32, 0], [0, 80, 62, 77, 213, 219, 102, 163, 167, 191, 0]]	543.0	6.868270635604858	83.79588182632051
[[0, 89, 38, 219, 179, 27, 216, 79, 61, 112, 236, 191, 0], [0, 156, 120, 152, 102, 2, 237, 43, 129, 167, 0], [0, 80, 62, 77, 213, 88, 29, 165, 110, 103, 93, 0]]	604.0	9.83364200592041	81.97552969262907
[[0, 169, 120, 29, 74, 226, 163, 167, 0], [0, 156, 152, 219, 123, 142, 79, 129, 173, 9, 103, 0], [0, 24, 213, 80, 119, 110, 41, 236, 191, 0]]	541.0	6.755862236022949	83.85556550283498
[[0, 204, 117, 219, 142, 158, 129, 173, 197, 103, 0], [0, 24, 213, 29, 80, 2, 188, 157, 212, 182, 85, 167, 191, 0], [0, 169, 152, 120, 110, 102, 79, 163, 21, 225, 0]]	614.0	9.678485870361328	81.6771113100567
[[0, 156, 24, 29, 81, 213, 88, 18, 165, 102, 215, 110, 167, 0], [0, 159, 80, 2, 166, 212, 79, 163, 144, 129, 103, 0], [0, 176, 219, 11, 193, 142, 105, 61, 112, 236, 191, 0]]	684.0	11.393920660018921	79.58818263205013
[[0, 25, 120, 156, 157, 123, 18, 79, 163, 21, 225, 0], [0, 24, 81, 80, 29, 110, 47, 188, 61, 105, 165, 142, 129, 103, 0], [0, 169, 152, 219, 102, 179, 237, 85, 167, 93, 0]]	667.0	11.555834293365479	80.09549388242316
[[0, 176, 120, 163, 79, 212, 85, 123, 173, 129, 103, 0], [0, 159, 80, 26, 216, 110, 41, 236, 191, 0], [0, 81, 88, 29, 213, 219, 230, 187, 142, 28, 167, 0]]	583.0	8.300480365753174	82.60220829603104
[[0, 44, 219, 157, 105, 43, 185, 28, 197, 19, 131, 0], [0, 169, 152, 120, 102, 237, 110, 212, 61, 236, 103, 0], [0, 80, 88, 77, 62, 213, 2, 18, 79, 85, 123, 136, 167, 191, 0]]	638.0	12.165743827819824	80.96090719188302
[[0, 24, 2, 230, 105, 157, 158, 79, 61, 21, 19, 131, 0], [0, 44, 219, 43, 198, 212, 188, 18, 163, 142, 129, 103, 0], [0, 80, 62, 77, 29, 213, 110, 237, 102, 67, 123, 182, 167, 191, 0]]	697.0	13.904673099517822	79.20023873470606
[[0, 80, 62, 88, 213, 147, 110, 67, 142, 167, 191, 0], [0, 44, 219, 179, 26, 40, 216, 18, 79, 9, 85, 143, 32, 0], [0, 176, 156, 120, 43, 188, 230, 61, 129, 197, 28, 181, 103, 0]]	698.0	13.031764507293701	79.17039689644882
[[0, 24, 152, 179, 102, 18, 43, 79, 230, 150, 129, 103, 0], [0, 204, 176, 62, 219, 74, 203, 142, 212, 163, 85, 9, 192, 0], [0, 80, 81, 213, 156, 120, 29, 193, 11, 237, 215, 110, 167, 191, 0]]	740.0	14.597424268722534	77.91703968964488
[[0, 24, 135, 80, 156, 120, 209, 103, 236, 191, 0], [0, 169, 152, 119, 110, 123, 212, 43, 67, 167, 0], [0, 204, 176, 219, 11, 203, 142, 105, 61, 79, 85, 143, 32, 0]]	612.0	9.87967038154602	81.73679498657117
[[0, 89, 120, 27, 26, 163, 105, 129, 142, 167, 191, 0], [0, 81, 152, 110, 102, 123, 21, 103, 0], [0, 24, 213, 29, 80, 74, 219, 109, 9, 201, 0]]	547.0	7.14097261428833	83.67651447329155
[[0, 176, 80, 219, 212, 198, 230, 136, 167, 0], [0, 169, 152, 62, 26, 110, 102, 123, 85, 79, 142, 129, 103, 0], [0, 156, 24, 135, 29, 120, 209, 112, 236, 191, 0]]	603.0	8.998581886291504	82.00537153088631
[[0, 159, 80, 117, 85, 110, 167, 191, 0], [0, 44, 219, 43, 2, 79, 132, 105, 165, 173, 121, 9, 103, 0], [0, 176, 29, 62, 213, 230, 102, 157, 41, 93, 0]]	580.0	8.635308265686035	82.69173381080275
[[0, 44, 219, 62, 2, 147, 85, 79, 235, 61, 129, 9, 103, 0], [0, 159, 88, 29, 81, 213, 185, 43, 237, 67, 167, 0], [0, 176, 80, 216, 110, 41, 236, 191, 0]]	593.0	9.133939027786255	82.30378991345867
[[0, 176, 80, 219, 188, 187, 230, 198, 167, 191, 0], [0, 169, 152, 120, 156, 179, 185, 79, 61, 144, 103, 0], [0, 159, 88, 213, 29, 102, 2, 112, 21, 19, 131, 0]]	593.0	8.964574098587036	82.30378991345867
[[0, 156, 24, 29, 62, 77, 213, 110, 85, 230, 21, 93, 0], [0, 176, 219, 61, 66, 79, 182, 103, 0], [0, 169, 152, 120, 53, 157, 193, 11, 203, 188, 123, 142, 167, 191, 0]]	627.0	10.81267261505127	81.28916741271263
[[0, 77, 156, 120, 24, 179, 230, 11, 79, 123, 136, 167, 0], [0, 81, 88, 29, 213, 102, 237, 2, 21, 28, 236, 191, 0], [0, 176, 80, 135, 219, 105, 32, 142, 129, 103, 0]]	624.0	10.458510160446167	81.37869292748434
[[0, 176, 88, 213, 29, 219, 109, 32, 0], [0, 204, 77, 156, 152, 110, 47, 18, 102, 230, 41, 93, 0], [0, 24, 80, 120, 2, 79, 123, 85, 173, 182, 103, 0]]	604.0	8.222554683685303	81.97552969262907
[[0, 169, 152, 120, 156, 157, 105, 165, 132, 18, 237, 43, 79, 112, 167, 191, 0], [0, 176, 80, 135, 219, 74, 212, 107, 142, 129, 103, 0], [0, 44, 117, 110, 61, 188, 173, 9, 201, 0]]	655.0	12.227946043014526	80.45359594150999
[[0, 176, 219, 61, 79, 166, 72, 103, 0], [0, 156, 24, 62, 77, 213, 110, 237, 102, 163, 167, 191, 0], [0, 159, 2, 230, 212, 18, 165, 142, 41, 93, 0]]	551.0	8.018785238265991	83.55714712026261
[[0, 156, 24, 152, 110, 102, 18, 163, 136, 167, 191, 0], [0, 77, 25, 120, 157, 179, 237, 79, 165, 188, 61, 9, 192, 0], [0, 176, 80, 135, 219, 212, 43, 85, 142, 21, 103, 0]]	656.0	11.182319164276123	80.42375410325276
[[0, 80, 88, 29, 213, 62, 212, 165, 102, 110, 167, 0], [0, 169, 152, 219, 230, 163, 43, 85, 79, 142, 112, 236, 191, 0], [0, 204, 176, 77, 120, 209, 129, 61, 144, 103, 0]]	657.0	10.539600849151611	80.39391226499552
[[0, 176, 80, 135, 219, 212, 85, 43, 112, 144, 178, 0], [0, 25, 120, 102, 237, 179, 18, 188, 163, 136, 167, 191, 0], [0, 156, 24, 152, 110, 230, 187, 79, 142, 21, 103, 0]]	623.0	10.451553106307983	81.40853476574156
[[0, 44, 219, 102, 179, 237, 136, 79, 123, 85, 129, 103, 0], [0, 80, 62, 213, 88, 29, 193, 11, 110, 167, 191, 0], [0, 169, 152, 120, 156, 157, 105, 230, 163, 121, 9, 192, 0]]	643.0	11.204792261123657	80.81169800059683
[[0, 24, 135, 80, 156, 120, 212, 123, 41, 236, 191, 0], [0, 169, 152, 2, 62, 102, 40, 110, 167, 0], [0, 44, 219, 29, 230, 43, 238, 18, 79, 163, 129, 103, 0]]	589.0	9.073113679885864	82.4231572664876
[[0, 204, 176, 219, 61, 105, 142, 167, 191, 0], [0, 8, 24, 120, 43, 230, 79, 163, 21, 225, 0], [0, 80, 62, 29, 213, 110, 237, 102, 85, 123, 136, 103, 93, 0]]	599.0	9.215471506118774	82.12473888391526
[[0, 24, 120, 159, 18, 123, 43, 85, 79, 163, 21, 60, 131, 0], [0, 176, 80, 135, 219, 105, 230, 136, 167, 191, 0], [0, 156, 77, 62, 2, 213, 147, 110, 142, 129, 173, 197, 103, 0]]	660.0	12.020118713378906	80.30438675022381
[[0, 89, 38, 219, 43, 18, 165, 105, 112, 142, 129, 21, 225, 0], [0, 176, 80, 179, 230, 11, 203, 79, 123, 173, 214, 197, 103, 0], [0, 156, 24, 135, 29, 213, 2, 188, 102, 215, 110, 233, 19, 131, 0]]	709.0	15.793970346450806	78.84213667561923
