paths	score	execution_time	gap
[[0, 136, 100, 36, 87, 37, 32, 14, 112, 64, 107, 124, 60, 67, 70, 138, 0], [0, 38, 22, 118, 50, 97, 133, 104, 109, 10, 128, 113, 8, 61, 23, 35, 140, 101, 0], [0, 53, 122, 93, 114, 106, 44, 115, 34, 127, 28, 123, 13, 111, 71, 0], [0, 63, 129, 74, 125, 68, 108, 77, 135, 56, 54, 55, 92, 24, 33, 76, 1, 144, 41, 59, 19, 0]]	1150.0	58.17067193984985	42.671984047856434
[[0, 136, 68, 108, 77, 54, 125, 32, 135, 56, 24, 65, 123, 144, 92, 41, 33, 1, 59, 19, 0], [0, 87, 36, 100, 52, 14, 83, 55, 48, 107, 21, 124, 112, 76, 85, 138, 70, 0], [0, 63, 74, 129, 72, 43, 17, 11, 114, 106, 8, 109, 133, 140, 28, 35, 42, 23, 71, 111, 0], [0, 30, 20, 98, 75, 115, 127, 97, 34, 7, 27, 141, 47, 101, 0]]	1179.0	66.32245683670044	41.22632103688933
[[0, 136, 46, 68, 108, 77, 125, 72, 17, 75, 54, 24, 56, 135, 65, 45, 33, 76, 1, 85, 138, 41, 144, 111, 0], [0, 74, 63, 22, 118, 18, 9, 26, 110, 4, 51, 128, 113, 61, 16, 143, 0], [0, 53, 129, 93, 114, 44, 115, 127, 97, 106, 133, 34, 104, 8, 23, 10, 109, 101, 28, 140, 19, 0], [0, 87, 83, 100, 36, 52, 58, 48, 98, 131, 55, 92, 123, 99, 71, 59, 0]]	1222.0	83.35136818885803	39.0827517447657
[[0, 117, 87, 37, 114, 17, 98, 131, 55, 130, 123, 99, 41, 1, 0], [0, 20, 93, 115, 44, 75, 135, 64, 76, 33, 112, 124, 138, 85, 111, 0], [0, 136, 30, 100, 36, 83, 48, 43, 56, 92, 24, 65, 23, 8, 113, 42, 35, 61, 16, 0], [0, 63, 129, 72, 125, 68, 108, 77, 54, 127, 106, 34, 109, 133, 102, 28, 140, 71, 144, 59, 19, 0]]	1174.0	64.50217509269714	41.47557328015952
[[0, 87, 68, 108, 125, 77, 127, 34, 106, 133, 8, 90, 59, 65, 19, 23, 28, 140, 0], [0, 117, 83, 37, 32, 14, 112, 64, 76, 135, 1, 138, 124, 60, 111, 0], [0, 136, 129, 63, 114, 115, 98, 141, 39, 109, 35, 42, 61, 16, 0], [0, 100, 30, 43, 54, 72, 17, 56, 24, 48, 55, 123, 144, 92, 33, 41, 71, 0]]	1105.0	56.05715799331665	44.91525423728814
[[0, 108, 77, 139, 68, 125, 56, 72, 54, 17, 98, 24, 135, 92, 55, 123, 144, 33, 41, 59, 19, 0], [0, 136, 30, 100, 36, 83, 48, 43, 75, 127, 133, 8, 23, 109, 28, 140, 71, 111, 0], [0, 63, 129, 93, 74, 4, 118, 51, 103, 113, 128, 10, 35, 61, 16, 42, 101, 0], [0, 87, 22, 50, 106, 97, 114, 34, 102, 65, 70, 138, 0]]	1119.0	60.123206615448	44.217347956131604
[[0, 108, 83, 30, 58, 131, 64, 65, 123, 141, 27, 0], [0, 87, 36, 100, 136, 43, 98, 55, 48, 92, 24, 135, 33, 76, 1, 85, 138, 41, 0], [0, 105, 37, 32, 14, 119, 6, 70, 112, 124, 67, 2, 111, 0], [0, 63, 129, 74, 77, 68, 56, 125, 54, 106, 133, 34, 109, 102, 28, 140, 23, 19, 59, 144, 71, 0]]	1111.0	50.38642358779907	44.616151545363905
[[0, 136, 100, 36, 30, 98, 17, 43, 48, 131, 55, 76, 112, 21, 124, 2, 71, 0], [0, 77, 139, 108, 68, 125, 56, 72, 54, 127, 97, 106, 133, 65, 24, 135, 144, 92, 33, 85, 1, 41, 19, 0], [0, 63, 129, 93, 115, 114, 44, 75, 123, 8, 113, 128, 35, 109, 28, 140, 23, 59, 111, 0], [0, 117, 87, 32, 50, 34, 102, 40, 39, 47, 99, 141, 27, 101, 0]]	1194.0	77.03154158592224	40.47856430707876
[[0, 100, 30, 43, 72, 17, 20, 98, 131, 48, 55, 99, 28, 109, 23, 19, 59, 0], [0, 139, 77, 136, 56, 125, 68, 108, 54, 123, 65, 24, 135, 33, 92, 144, 41, 1, 85, 138, 0], [0, 87, 22, 18, 118, 51, 4, 110, 128, 35, 10, 16, 61, 120, 0], [0, 63, 74, 129, 25, 50, 34, 114, 97, 127, 106, 133, 8, 113, 140, 141, 71, 111, 0]]	1130.0	61.17225217819214	43.66899302093719
[[0, 136, 100, 36, 87, 37, 32, 76, 48, 107, 21, 124, 112, 33, 1, 85, 138, 0], [0, 95, 30, 83, 14, 58, 98, 131, 130, 78, 47, 141, 27, 111, 0], [0, 53, 93, 17, 72, 44, 114, 34, 106, 133, 127, 65, 140, 109, 23, 42, 35, 28, 101, 0], [0, 63, 129, 125, 108, 68, 77, 54, 43, 24, 135, 56, 92, 55, 99, 123, 71, 144, 41, 59, 19, 0]]	1179.0	70.86880040168762	41.22632103688933
