instance_name	nodes_count	T_max	criteria_function	paths_count	solutions_count	enable_random_noise	average_gap	minimum_gap	maximum_gap	average_execution_time	minimum_execution_time	maximum_execution_time
pr05	240	1000.0	simple_revenue	3	30	True	67.96478663085647	65.7117278424351	69.32259027156073	67.581689508756	61.108747720718384	74.75372123718262
pr05	240	1000.0	savings_profit_method	3	30	True	81.3647667362976	77.91703968964488	83.85556550283498	10.335351880391439	6.755862236022949	15.793970346450806
pr05	240	1000.0	simple_revenue	4	30	True	59.138565602307764	55.47597732020293	60.90719188302	101.67829326788585	84.8442177772522	117.43787145614624
pr05	240	1000.0	savings_profit_method	4	30	True	75.06415995225305	70.45658012533572	78.36466726350343	17.80020483334859	12.62692379951477	27.184393405914307
pr06	288	1000.0	simple_revenue	1	30	True	89.99091982202852	89.62135657858894	90.62925633342414	13.22760546207428	11.431129217147827	14.216231346130371
pr06	288	1000.0	savings_profit_method	1	30	True	94.6417869790248	92.45437210569327	96.2952873876328	1.2496232906977336	0.5659787654876709	2.7270896434783936
pr06	288	1000.0	simple_revenue	2	30	True	80.19249977299555	79.26995369109234	82.15745028602561	37.396092708905535	31.52168369293213	41.60910391807556
pr06	288	1000.0	savings_profit_method	2	30	True	89.67946971760648	85.91664396622174	91.74611822391718	4.37181084950765	2.3297617435455322	8.241932153701782
pr06	288	1000.0	simple_revenue	3	30	True	72.07391264868792	70.6619449741215	73.46771996731137	69.78692506154378	61.90528893470764	78.86891293525696
pr06	288	1000.0	savings_profit_method	3	30	True	84.97048942159266	82.6205393625715	87.44211386543176	8.803891785939534	6.453999280929565	12.83672547340393
pr06	288	1000.0	simple_revenue	4	30	True	64.16144556433306	62.27186052846636	66.65758648869517	113.89411720434825	97.33994317054749	133.72163248062134
pr06	288	1000.0	savings_profit_method	4	30	True	79.89739398892219	76.00108962135657	82.97466630345954	16.206322455406188	10.355835914611816	24.239484548568726
pr07	72	1000.0	simple_revenue	1	30	True	75.14064697609003	73.73417721518987	76.37130801687763	0.7075053453445435	0.6527819633483887	0.7720794677734375
pr07	72	1000.0	savings_profit_method	1	30	True	82.61603375527427	79.0084388185654	86.18143459915612	0.22920533021291098	0.1310262680053711	0.3638479709625244
pr07	72	1000.0	simple_revenue	2	30	True	50.910689170182835	48.41772151898734	52.320675105485236	2.524111008644104	2.312286615371704	2.712031364440918
pr07	72	1000.0	savings_profit_method	2	30	True	67.0182841068917	63.50210970464135	72.57383966244726	0.7023735046386719	0.42386579513549805	0.8493380546569824
pr07	72	1000.0	simple_revenue	3	30	True	34.64838255977497	32.70042194092827	37.76371308016878	4.158777205149333	3.704331874847412	4.5382936000823975
pr07	72	1000.0	savings_profit_method	3	30	True	55.664556962025316	49.57805907172996	60.654008438818565	1.1795536359151204	0.9424104690551758	1.5949242115020752
pr07	72	1000.0	simple_revenue	4	30	True	21.561181434599156	17.616033755274263	25.63291139240506	5.429531995455424	4.797109127044678	5.964917421340942
pr07	72	1000.0	savings_profit_method	4	30	True	45.82981715893108	42.51054852320675	49.36708860759494	1.7642714738845826	1.5659055709838867	2.0484085083007812
pr08	144	1000.0	simple_revenue	1	30	True	82.07211698238618	81.65503489531406	82.25324027916251	3.7386340459187823	3.7074108123779297	3.7763171195983887
pr08	144	1000.0	savings_profit_method	1	30	True	91.1881023595879	87.0887337986042	94.01794616151545	0.4717187166213989	0.18709874153137207	1.0989203453063965
pr08	144	1000.0	simple_revenue	2	30	True	68.76537055500167	67.19840478564308	71.8344965104686	10.307953349749248	8.945668935775757	12.249110460281372
pr08	144	1000.0	savings_profit_method	2	30	True	82.21169823861747	78.26520438683949	87.33798604187437	1.6469642400741578	0.7660560607910156	2.6080331802368164
pr08	144	1000.0	simple_revenue	3	30	True	57.30641409106014	54.13758723828514	62.01395812562313	18.388866058985393	15.586570501327515	20.842549324035645
pr08	144	1000.0	savings_profit_method	3	30	True	74.79228979727486	68.9431704885344	81.0568295114656	3.2518567482630414	1.8525629043579102	5.001330852508545
pr08	144	1000.0	simple_revenue	4	30	True	47.2366234629445	44.26719840478564	49.750747756729815	26.54662295182546	22.250119924545288	31.325836896896362
pr08	144	1000.0	savings_profit_method	4	30	True	66.96909272183449	63.160518444666	72.13359920239282	5.391607308387757	3.404291868209839	7.066646099090576
pr09	216	1000.0	simple_revenue	1	30	True	87.28557504873291	87.17105263157895	87.46345029239765	6.693713672955831	6.608283758163452	7.434733867645264
pr09	216	1000.0	savings_profit_method	1	30	True	93.89010721247566	91.8859649122807	95.32163742690058	0.7311266978581746	0.4056122303009033	1.3771584033966064
pr09	216	1000.0	simple_revenue	2	30	True	76.56798245614034	75.58479532163743	77.15643274853801	21.393689934412638	20.000616550445557	23.817424297332764
pr09	216	1000.0	savings_profit_method	2	30	True	88.13840155945418	86.22076023391813	89.94883040935673	2.4880762894948325	1.5494801998138428	3.633650541305542
pr09	216	1000.0	simple_revenue	3	30	True	66.15375243664718	64.87573099415205	68.45760233918129	45.50281225840251	39.22304916381836	50.98152804374695
pr09	216	1000.0	savings_profit_method	3	30	True	82.84722222222221	79.86111111111111	85.38011695906432	5.096077076594034	3.5474677085876465	6.671244382858276
pr09	216	1000.0	simple_revenue	4	30	True	59.396929824561404	55.299707602339176	63.23099415204678	65.79336039225261	60.03721499443054	72.84275555610657
pr09	216	1000.0	savings_profit_method	4	30	True	78.22977582846003	75.76754385964912	81.03070175438597	7.887999176979065	6.277884244918823	10.007750272750854
pr10	288	1000.0	simple_revenue	1	30	True	89.5861471861472	89.32467532467533	90.28571428571428	9.634942571322123	7.312047958374023	11.76867961883545
pr10	288	1000.0	savings_profit_method	1	30	True	92.24675324675324	90.77922077922078	93.03896103896105	3.2626494407653808	2.3883938789367676	4.672332286834717
pr10	288	1000.0	simple_revenue	2	30	True	79.55324675324677	78.0	80.93506493506494	40.09904468854268	30.566628217697144	45.93944811820984
pr10	288	1000.0	savings_profit_method	2	30	True	87.46060606060608	85.2987012987013	89.6103896103896	7.492256140708923	4.578798770904541	10.323473691940308
pr10	288	1000.0	simple_revenue	3	30	True	70.73939393939393	69.24675324675324	72.33766233766234	80.36784899234772	71.37470507621765	95.7488260269165
pr10	288	1000.0	savings_profit_method	3	30	True	82.34458874458873	80.12987012987013	85.84415584415585	14.023304176330566	7.822950601577759	20.586626529693604
pr10	288	1000.0	simple_revenue	4	30	True	62.490043290043296	60.57142857142858	65.45454545454545	137.06423927942913	114.83261799812317	155.03519296646118
pr10	288	1000.0	savings_profit_method	4	30	True	77.89004329004328	74.8051948051948	80.02597402597402	22.76566364765167	16.221984386444092	30.821800708770752
