paths	score	execution_time	gap
[[0, 85, 107, 38, 8, 155, 186, 117, 67, 0], [0, 23, 113, 180, 179, 95, 26, 191, 152, 0], [0, 20, 51, 91, 9, 56, 42, 120, 60, 5, 0]]	564.0	4.955370903015137	77.23052079127977
[[0, 85, 180, 113, 188, 36, 95, 5, 104, 67, 152, 0], [0, 127, 40, 20, 179, 60, 186, 144, 0], [0, 110, 91, 10, 23, 109, 117, 155, 191, 92, 0]]	547.0	5.472148418426514	77.91683488090432
[[0, 110, 180, 51, 22, 95, 26, 142, 128, 0], [0, 20, 8, 113, 124, 44, 185, 60, 186, 144, 0], [0, 23, 85, 91, 90, 120, 117, 191, 0]]	521.0	4.629205226898193	78.9664917238595
[[0, 85, 180, 113, 8, 155, 144, 191, 92, 0], [0, 20, 30, 95, 168, 93, 186, 117, 67, 152, 0], [0, 23, 137, 3, 91, 9, 42, 120, 60, 5, 0]]	570.0	5.435999631881714	76.98829228905934
[[0, 23, 91, 47, 8, 188, 117, 191, 92, 0], [0, 110, 20, 185, 60, 186, 67, 144, 0], [0, 85, 137, 3, 113, 95, 120, 158, 152, 0]]	516.0	4.16849946975708	79.1683488090432
[[0, 23, 91, 51, 9, 95, 168, 191, 152, 0], [0, 110, 20, 185, 60, 186, 67, 144, 0], [0, 85, 180, 113, 22, 188, 120, 65, 0]]	501.0	3.8297555446624756	79.77392006459428
[[0, 85, 137, 3, 113, 22, 8, 60, 168, 152, 0], [0, 20, 51, 91, 44, 185, 120, 101, 117, 191, 92, 0], [0, 110, 180, 124, 23, 95, 144, 26, 5, 0]]	580.0	5.7349536418914795	76.58457811869197
[[0, 20, 127, 130, 95, 36, 154, 117, 144, 0], [0, 85, 137, 113, 22, 188, 120, 65, 152, 0], [0, 23, 91, 179, 185, 8, 60, 191, 92, 0]]	504.0	4.555728197097778	79.65280581348405
[[0, 110, 3, 91, 23, 44, 179, 60, 191, 152, 0], [0, 20, 85, 137, 95, 26, 186, 144, 0], [0, 108, 107, 180, 113, 190, 188, 120, 65, 0]]	542.0	4.6526572704315186	78.11869196608801
[[0, 20, 40, 97, 74, 95, 42, 186, 152, 60, 128, 0], [0, 23, 91, 38, 3, 8, 188, 117, 191, 92, 0], [0, 85, 180, 148, 113, 137, 106, 101, 120, 5, 0]]	559.0	6.333935022354126	77.43237787646346
[[0, 110, 3, 91, 23, 9, 95, 26, 65, 5, 0], [0, 127, 137, 113, 98, 188, 22, 120, 191, 152, 0], [0, 85, 180, 36, 44, 8, 60, 67, 144, 92, 0]]	588.0	5.810860872268677	76.26160678239806
[[0, 127, 137, 113, 188, 36, 168, 120, 87, 191, 152, 0], [0, 20, 40, 16, 85, 133, 117, 186, 60, 5, 0], [0, 23, 91, 3, 124, 8, 95, 26, 158, 0]]	567.0	5.937253475189209	77.10940654016956
[[0, 20, 40, 85, 9, 8, 176, 95, 191, 92, 0], [0, 110, 23, 22, 188, 106, 117, 186, 144, 152, 0], [0, 28, 49, 180, 113, 3, 38, 91, 137, 120, 101, 60, 5, 0]]	587.0	7.498930931091309	76.3019781994348
[[0, 4, 51, 113, 135, 91, 42, 120, 101, 60, 5, 0], [0, 110, 180, 23, 22, 188, 121, 117, 191, 92, 0], [0, 20, 85, 178, 95, 26, 154, 186, 144, 0]]	554.0	5.887389421463013	77.63423496164715
[[0, 85, 51, 188, 9, 117, 186, 144, 152, 0], [0, 108, 107, 180, 148, 137, 120, 60, 128, 0], [0, 25, 3, 91, 23, 95, 191, 26, 67, 5, 0]]	547.0	4.961065292358398	77.91683488090432
[[0, 23, 113, 180, 185, 44, 8, 188, 58, 191, 152, 0], [0, 20, 40, 127, 74, 95, 36, 168, 186, 60, 5, 0], [0, 85, 137, 3, 91, 9, 120, 101, 117, 144, 0]]	623.0	6.855298280715942	74.84860718611223
[[0, 110, 3, 91, 23, 132, 60, 191, 92, 0], [0, 31, 97, 113, 36, 77, 188, 120, 158, 152, 0], [0, 20, 30, 95, 42, 186, 117, 139, 0]]	499.0	4.6134233474731445	79.85466289866774
[[0, 110, 3, 91, 23, 22, 77, 133, 106, 60, 191, 92, 0], [0, 85, 180, 148, 113, 137, 33, 101, 120, 65, 0], [0, 20, 40, 127, 74, 95, 36, 93, 186, 117, 67, 152, 0]]	588.0	7.7627012729644775	76.26160678239806
[[0, 20, 85, 91, 148, 8, 60, 168, 152, 0], [0, 25, 3, 180, 90, 113, 44, 120, 117, 191, 92, 0], [0, 110, 23, 95, 26, 186, 144, 0]]	528.0	4.730419158935547	78.68389180460234
[[0, 110, 3, 91, 23, 185, 44, 179, 95, 60, 191, 92, 0], [0, 20, 8, 113, 137, 168, 120, 65, 0], [0, 35, 30, 85, 13, 117, 186, 144, 152, 0]]	559.0	5.374876022338867	77.43237787646346
[[0, 85, 180, 146, 44, 120, 117, 191, 0], [0, 127, 137, 113, 185, 8, 155, 186, 60, 152, 0], [0, 23, 91, 51, 95, 144, 67, 65, 5, 0]]	547.0	4.595240592956543	77.91683488090432
