paths	score	execution_time	gap
[[0, 63, 68, 125, 56, 106, 54, 8, 113, 109, 59, 70, 0], [0, 117, 87, 34, 24, 51, 138, 0], [0, 108, 77, 100, 116, 124, 1, 143, 0]]	521.0	3.4269375801086426	74.02791625124627
[[0, 63, 68, 125, 56, 106, 54, 6, 70, 19, 144, 111, 0], [0, 117, 87, 34, 24, 51, 138, 0], [0, 100, 118, 131, 92, 41, 28, 101, 0]]	507.0	3.394472599029541	74.7258225324028
[[0, 100, 68, 125, 72, 116, 109, 70, 0], [0, 74, 129, 22, 118, 56, 55, 8, 41, 138, 0], [0, 63, 87, 37, 54, 113, 51, 141, 19, 0]]	511.0	3.2048912048339844	74.52642073778664
[[0, 136, 100, 72, 106, 24, 51, 1, 41, 144, 111, 0], [0, 63, 129, 68, 125, 77, 118, 8, 138, 140, 19, 0], [0, 87, 54, 34, 56, 92, 109, 70, 0]]	582.0	4.260058164596558	70.98703888334995
[[0, 87, 125, 56, 106, 54, 48, 92, 109, 23, 138, 0], [0, 63, 116, 24, 51, 41, 19, 0], [0, 100, 77, 118, 4, 70, 143, 0]]	487.0	2.836906909942627	75.72283150548354
[[0, 100, 43, 72, 54, 116, 82, 8, 23, 19, 28, 101, 0], [0, 87, 77, 118, 131, 141, 144, 111, 0], [0, 63, 36, 125, 133, 34, 51, 70, 0]]	501.0	3.5395383834838867	75.02492522432702
[[0, 100, 77, 87, 98, 141, 92, 138, 60, 0], [0, 63, 22, 54, 125, 34, 24, 133, 109, 70, 0], [0, 136, 116, 7, 51, 140, 19, 28, 101, 0]]	527.0	3.6370582580566406	73.72881355932203
[[0, 87, 125, 54, 116, 82, 109, 70, 0], [0, 108, 77, 100, 119, 8, 28, 41, 138, 19, 0], [0, 136, 72, 63, 17, 24, 51, 141, 27, 0]]	519.0	3.326555013656616	74.12761714855434
[[0, 100, 125, 54, 116, 82, 109, 70, 0], [0, 87, 118, 24, 8, 23, 141, 101, 0], [0, 136, 63, 17, 56, 135, 51, 41, 138, 0]]	466.0	2.7395365238189697	76.76969092721835
[[0, 87, 34, 56, 113, 51, 141, 101, 0], [0, 63, 68, 125, 54, 116, 8, 59, 41, 138, 0], [0, 100, 118, 24, 92, 123, 70, 0]]	471.0	2.7588775157928467	76.52043868394816
[[0, 100, 118, 24, 92, 123, 70, 0], [0, 87, 68, 125, 77, 34, 54, 51, 141, 19, 0], [0, 63, 116, 98, 56, 8, 113, 109, 41, 138, 0]]	548.0	3.307478427886963	72.68195413758724
[[0, 77, 118, 24, 51, 138, 0], [0, 136, 63, 57, 70, 19, 59, 144, 111, 0], [0, 87, 54, 116, 109, 60, 0]]	380.0	1.8525629043579102	81.0568295114656
[[0, 108, 77, 36, 100, 51, 113, 1, 60, 0], [0, 117, 87, 56, 68, 54, 114, 106, 133, 141, 70, 0], [0, 63, 129, 125, 116, 109, 138, 41, 19, 0]]	561.0	4.005416631698608	72.03389830508475
[[0, 100, 77, 34, 54, 48, 109, 28, 138, 0], [0, 63, 87, 37, 135, 24, 113, 51, 141, 19, 0], [0, 108, 118, 56, 133, 8, 70, 0]]	508.0	3.0475502014160156	74.67597208374876
[[0, 63, 116, 98, 24, 92, 109, 70, 0], [0, 100, 43, 72, 54, 50, 118, 33, 141, 19, 0], [0, 87, 136, 77, 125, 48, 51, 113, 138, 0]]	528.0	3.3267605304718018	73.678963110668
[[0, 63, 129, 125, 54, 48, 106, 65, 33, 109, 23, 144, 111, 0], [0, 100, 118, 24, 92, 123, 70, 0], [0, 87, 68, 56, 77, 51, 59, 124, 60, 41, 19, 0]]	588.0	4.600421905517578	70.68793619142572
[[0, 63, 116, 24, 51, 41, 19, 0], [0, 87, 125, 56, 106, 54, 48, 92, 109, 23, 138, 0], [0, 100, 77, 118, 4, 70, 143, 0]]	487.0	2.8149075508117676	75.72283150548354
[[0, 87, 118, 24, 23, 70, 0], [0, 63, 37, 48, 51, 19, 138, 0], [0, 100, 43, 72, 54, 116, 109, 140, 33, 71, 144, 111, 0]]	460.0	2.7797162532806396	77.06879361914257
