paths	score	execution_time	gap
[[0, 43, 205, 135, 137, 11, 115, 80, 63, 126, 37, 184, 157, 146, 198, 94, 83, 68, 140, 150, 39, 190, 110, 47, 58, 0], [0, 191, 151, 192, 27, 90, 142, 178, 169, 64, 23, 214, 78, 79, 173, 9, 187, 170, 5, 73, 128, 0], [0, 215, 97, 109, 148, 208, 50, 96, 8, 49, 160, 195, 102, 21, 156, 76, 118, 16, 108, 127, 154, 87, 53, 19, 175, 0], [0, 158, 180, 59, 29, 138, 113, 204, 206, 176, 65, 179, 89, 183, 145, 51, 114, 116, 212, 34, 185, 196, 61, 0]]	1394.0	5467.673887968063	49.04970760233918
[[0, 43, 205, 171, 137, 135, 115, 80, 45, 63, 198, 157, 146, 126, 184, 37, 98, 193, 210, 28, 213, 112, 100, 54, 46, 128, 0], [0, 27, 166, 164, 136, 215, 201, 75, 71, 183, 113, 89, 173, 24, 212, 175, 9, 154, 10, 0], [0, 107, 208, 148, 109, 131, 97, 96, 8, 50, 160, 195, 21, 156, 76, 118, 16, 5, 73, 108, 127, 87, 53, 19, 170, 0], [0, 191, 29, 151, 59, 180, 64, 105, 23, 120, 15, 117, 78, 214, 39, 110, 172, 86, 190, 140, 68, 199, 0]]	1417.0	4481.918586015701	48.20906432748538
[[0, 166, 125, 206, 131, 122, 109, 50, 8, 49, 160, 195, 102, 21, 156, 76, 118, 16, 73, 108, 127, 87, 53, 19, 58, 0], [0, 27, 192, 191, 29, 180, 167, 169, 126, 146, 157, 184, 37, 98, 193, 210, 28, 213, 112, 100, 54, 46, 128, 0], [0, 158, 43, 205, 137, 80, 115, 135, 120, 23, 105, 64, 117, 78, 214, 39, 150, 68, 133, 83, 140, 13, 199, 0], [0, 164, 215, 208, 96, 97, 75, 48, 145, 183, 89, 173, 134, 116, 212, 51, 170, 5, 207, 197, 175, 154, 0]]	1415.0	4526.888817310333	48.28216374269006
[[0, 158, 171, 80, 135, 205, 43, 120, 105, 64, 169, 126, 146, 157, 37, 98, 193, 210, 54, 87, 154, 5, 170, 74, 128, 0], [0, 164, 29, 192, 90, 203, 176, 206, 204, 113, 173, 118, 76, 21, 156, 16, 108, 127, 73, 53, 19, 175, 0], [0, 215, 97, 109, 148, 208, 49, 160, 50, 96, 8, 195, 207, 51, 116, 212, 34, 196, 61, 22, 58, 0], [0, 191, 27, 166, 59, 180, 81, 138, 89, 153, 123, 167, 214, 39, 110, 172, 86, 150, 140, 68, 199, 0]]	1365.0	4410.874705076218	50.10964912280702
[[0, 215, 201, 97, 71, 48, 75, 96, 8, 50, 49, 160, 195, 57, 21, 156, 118, 16, 73, 108, 127, 87, 53, 19, 154, 0], [0, 191, 27, 192, 29, 180, 59, 105, 67, 123, 64, 23, 214, 78, 39, 79, 24, 110, 150, 58, 0], [0, 107, 208, 148, 109, 131, 204, 206, 176, 65, 179, 113, 89, 183, 51, 116, 212, 173, 175, 5, 170, 74, 128, 0], [0, 158, 135, 205, 137, 171, 80, 115, 45, 63, 198, 126, 157, 184, 37, 98, 66, 213, 210, 100, 144, 83, 140, 68, 199, 0]]	1471.0	4452.442774295807	46.235380116959064
