paths	score	execution_time	gap
[[0, 153, 268, 176, 118, 8, 90, 213, 265, 220, 256, 276, 112, 140, 41, 194, 72, 60, 28, 273, 228, 167, 197, 286, 0], [0, 267, 279, 195, 219, 29, 130, 16, 188, 232, 39, 172, 285, 11, 67, 173, 217, 282, 272, 198, 82, 181, 191, 133, 97, 0], [0, 204, 135, 242, 254, 231, 284, 3, 156, 111, 170, 2, 237, 40, 151, 223, 127, 261, 87, 78, 19, 215, 33, 252, 225, 178, 0]]	1280.0	6137.060824871063	65.13211658948515
[[0, 135, 268, 176, 118, 168, 211, 170, 50, 2, 223, 188, 232, 151, 40, 209, 237, 57, 82, 96, 181, 191, 133, 131, 0], [0, 134, 195, 267, 219, 16, 130, 279, 99, 127, 74, 87, 261, 78, 143, 230, 121, 182, 215, 12, 33, 228, 167, 30, 197, 286, 0], [0, 44, 213, 25, 254, 242, 3, 156, 111, 39, 86, 11, 220, 256, 112, 41, 194, 172, 218, 49, 255, 269, 92, 0]]	1350.0	6132.750727891922	63.22527921547262
[[0, 135, 118, 83, 211, 2, 50, 170, 209, 232, 237, 23, 40, 198, 82, 57, 96, 234, 133, 181, 191, 0], [0, 153, 268, 176, 254, 231, 3, 156, 221, 245, 177, 179, 111, 67, 11, 220, 256, 41, 172, 228, 215, 33, 182, 167, 197, 286, 0], [0, 267, 279, 195, 106, 130, 16, 29, 219, 26, 52, 241, 166, 151, 223, 188, 127, 87, 78, 261, 273, 28, 60, 281, 218, 131, 0]]	1300.0	5413.384020328522	64.58730591119586
[[0, 134, 174, 62, 170, 50, 211, 39, 125, 168, 2, 237, 250, 151, 223, 232, 188, 127, 172, 60, 150, 261, 273, 28, 133, 236, 191, 0], [0, 135, 156, 254, 231, 242, 221, 284, 3, 111, 179, 177, 198, 282, 11, 67, 184, 49, 255, 173, 217, 269, 224, 186, 218, 131, 0], [0, 81, 267, 279, 219, 195, 106, 22, 154, 52, 241, 246, 12, 215, 182, 128, 121, 124, 143, 33, 167, 228, 197, 286, 0]]	1285.0	4564.836129665375	64.99591391991282
[[0, 249, 279, 267, 195, 219, 50, 170, 2, 232, 223, 127, 130, 166, 33, 215, 167, 228, 78, 261, 273, 28, 281, 218, 131, 0], [0, 169, 8, 90, 213, 25, 44, 152, 254, 231, 3, 221, 179, 111, 67, 11, 285, 172, 220, 256, 41, 140, 224, 194, 112, 103, 197, 0], [0, 156, 135, 153, 268, 176, 118, 39, 211, 168, 125, 209, 40, 237, 188, 151, 113, 234, 96, 57, 181, 133, 286, 0]]	1333.0	4427.456260681152	63.688368292018524
