paths	score	execution_time	gap
[[0, 110, 25, 38, 157, 3, 137, 16, 130, 188, 72, 74, 176, 155, 142, 183, 60, 95, 117, 65, 5, 0], [0, 49, 28, 63, 180, 115, 10, 98, 113, 91, 135, 190, 66, 106, 77, 22, 36, 168, 33, 101, 61, 67, 152, 186, 128, 0], [0, 31, 23, 51, 124, 90, 153, 56, 12, 89, 42, 9, 177, 104, 121, 161, 68, 154, 144, 92, 0]]	1100.0	3303.6176278591156	55.591441259588215
[[0, 110, 25, 178, 3, 38, 137, 81, 80, 131, 174, 74, 188, 123, 66, 106, 138, 154, 161, 67, 191, 92, 0], [0, 71, 180, 153, 63, 49, 124, 28, 41, 175, 8, 44, 37, 146, 17, 185, 151, 101, 143, 144, 33, 168, 93, 139, 128, 0], [0, 31, 171, 115, 69, 113, 91, 12, 148, 90, 189, 56, 42, 61, 121, 9, 177, 104, 65, 117, 152, 186, 0]]	1120.0	3440.664493083954	54.784012918853456
[[0, 110, 25, 3, 38, 91, 10, 98, 113, 190, 135, 137, 123, 188, 74, 155, 95, 60, 5, 117, 65, 104, 152, 0], [0, 147, 31, 51, 182, 90, 153, 148, 12, 56, 42, 9, 177, 189, 61, 67, 121, 161, 68, 154, 186, 139, 0], [0, 23, 63, 49, 28, 41, 124, 175, 44, 8, 37, 100, 146, 17, 185, 151, 168, 33, 101, 119, 87, 184, 26, 92, 144, 0]]	1144.0	3403.354343175888	53.81509890997174
[[0, 23, 41, 28, 153, 63, 49, 124, 175, 8, 37, 146, 185, 44, 17, 151, 140, 101, 143, 144, 33, 168, 93, 139, 0], [0, 110, 25, 108, 79, 178, 137, 3, 38, 91, 190, 135, 22, 77, 66, 138, 106, 155, 176, 60, 95, 5, 117, 186, 128, 0], [0, 31, 115, 113, 12, 180, 50, 90, 189, 56, 9, 177, 42, 61, 121, 67, 161, 15, 154, 68, 152, 0]]	1123.0	3332.6804459095	54.66289866774324
[[0, 23, 31, 115, 113, 98, 10, 91, 190, 135, 66, 106, 77, 22, 36, 168, 33, 101, 26, 184, 92, 87, 119, 144, 0], [0, 167, 47, 39, 130, 157, 3, 38, 16, 137, 188, 125, 133, 58, 123, 72, 155, 95, 60, 117, 65, 152, 0], [0, 110, 25, 180, 153, 90, 63, 124, 41, 84, 136, 189, 56, 42, 9, 177, 161, 18, 67, 121, 154, 93, 139, 186, 0]]	1136.0	3151.559891462326	54.13807024626565
