paths	score	execution_time	gap
[[0, 60, 72, 32, 41, 58, 28, 35, 31, 61, 52, 26, 91, 21, 11, 54, 25, 1, 78, 33, 87, 0], [0, 6, 80, 24, 14, 67, 22, 85, 15, 57, 29, 95, 65, 9, 69, 44, 16, 20, 74, 19, 81, 0]]	676.0	2001.4624962806702	44.59016393442623
[[0, 6, 80, 24, 67, 22, 15, 57, 58, 29, 95, 65, 47, 88, 33, 78, 9, 69, 19, 81, 87, 0], [0, 60, 72, 32, 17, 62, 86, 41, 61, 31, 35, 26, 91, 46, 21, 11, 52, 54, 25, 70, 77, 0]]	664.0	1984.219146490097	45.57377049180328
[[0, 6, 80, 24, 18, 67, 22, 42, 65, 57, 58, 29, 95, 46, 91, 21, 11, 54, 25, 88, 78, 33, 87, 0], [0, 60, 62, 72, 32, 85, 15, 26, 35, 31, 61, 52, 19, 81, 9, 69, 16, 20, 0]]	668.0	1957.582929134369	45.24590163934426
[[0, 6, 80, 24, 18, 67, 71, 15, 85, 42, 47, 65, 9, 37, 44, 19, 74, 20, 16, 69, 81, 0], [0, 60, 22, 32, 72, 95, 57, 29, 41, 52, 61, 35, 82, 26, 91, 21, 11, 54, 1, 88, 78, 33, 87, 0]]	680.0	2095.2440383434296	44.26229508196721
[[0, 6, 80, 24, 14, 18, 67, 71, 15, 85, 42, 47, 65, 88, 33, 78, 9, 37, 19, 16, 20, 0], [0, 60, 22, 32, 72, 95, 57, 29, 58, 52, 61, 45, 26, 21, 91, 46, 54, 25, 81, 69, 87, 0]]	669.0	1983.591811656952	45.16393442622951
