paths	score	execution_time	gap
[[0, 206, 246, 263, 108, 180, 181, 219, 124, 284, 114, 25, 97, 267, 159, 232, 205, 249, 35, 86, 126, 119, 221, 172, 110, 128, 152, 0], [0, 261, 143, 166, 190, 48, 75, 65, 103, 138, 281, 189, 9, 260, 10, 277, 100, 179, 160, 233, 144, 173, 177, 129, 17, 157, 118, 54, 14, 51, 140, 0], [0, 39, 196, 191, 91, 178, 142, 170, 275, 20, 42, 16, 7, 56, 2, 258, 158, 27, 72, 155, 242, 71, 101, 208, 29, 161, 69, 0]]	1460.0	7369.885995864868	62.077922077922075
[[0, 206, 246, 108, 180, 275, 20, 42, 79, 185, 115, 181, 232, 205, 267, 97, 114, 249, 35, 86, 49, 29, 69, 161, 51, 0], [0, 261, 143, 166, 263, 103, 138, 281, 65, 75, 9, 160, 10, 260, 207, 173, 277, 144, 112, 100, 179, 129, 17, 177, 279, 54, 14, 0], [0, 57, 11, 39, 196, 191, 142, 178, 170, 16, 2, 158, 243, 27, 72, 155, 242, 258, 208, 21, 76, 221, 172, 110, 128, 152, 0]]	1381.0	6713.813145399094	64.12987012987013
[[0, 206, 246, 263, 108, 180, 219, 25, 181, 275, 20, 34, 42, 2, 232, 205, 249, 86, 35, 288, 51, 126, 49, 69, 128, 0], [0, 266, 48, 103, 143, 261, 166, 75, 65, 138, 281, 9, 260, 233, 277, 244, 160, 112, 207, 144, 173, 60, 279, 54, 14, 0], [0, 178, 191, 196, 91, 142, 16, 79, 185, 243, 27, 158, 115, 267, 97, 114, 226, 119, 100, 179, 129, 17, 177, 118, 161, 152, 0]]	1325.0	5457.960800170898	65.5844155844156
[[0, 206, 246, 108, 32, 124, 219, 25, 159, 114, 97, 267, 181, 115, 232, 205, 119, 35, 86, 49, 29, 208, 6, 110, 128, 152, 0], [0, 261, 143, 166, 180, 275, 20, 185, 79, 16, 248, 2, 27, 243, 158, 42, 249, 126, 100, 179, 244, 62, 14, 83, 26, 161, 69, 51, 0], [0, 109, 268, 263, 103, 138, 65, 189, 281, 171, 207, 260, 9, 160, 233, 277, 17, 112, 177, 173, 144, 60, 4, 165, 140, 0]]	1325.0	5104.661104917526	65.5844155844156
[[0, 206, 246, 263, 108, 166, 261, 143, 32, 92, 207, 277, 10, 233, 100, 179, 160, 9, 260, 112, 244, 122, 126, 86, 69, 161, 51, 14, 54, 0], [0, 180, 219, 202, 109, 185, 79, 16, 44, 155, 7, 56, 88, 27, 243, 158, 72, 242, 59, 101, 71, 208, 6, 38, 110, 128, 152, 0], [0, 178, 191, 39, 11, 220, 196, 91, 170, 275, 42, 34, 205, 232, 258, 2, 43, 94, 262, 29, 21, 134, 49, 221, 76, 140, 0]]	1367.0	5109.267532110214	64.49350649350649
