paths	score	execution_time	gap
[[0, 39, 62, 5, 104, 29, 82, 59, 53, 96, 81, 41, 143, 63, 16, 43, 22, 18, 123, 33, 25, 4, 0], [0, 7, 28, 87, 133, 26, 139, 80, 52, 88, 127, 73, 91, 45, 109, 107, 78, 12, 112, 10, 0], [0, 64, 122, 130, 118, 38, 110, 31, 44, 124, 2, 134, 48, 94, 142, 77, 0]]	925.0	1933.2828257083893	48.266219239373605
[[0, 64, 130, 122, 7, 138, 81, 32, 23, 31, 44, 2, 94, 48, 124, 60, 142, 77, 0], [0, 118, 15, 28, 5, 104, 86, 53, 82, 59, 29, 16, 123, 128, 93, 33, 25, 22, 18, 43, 4, 0], [0, 39, 62, 17, 87, 139, 88, 52, 80, 26, 129, 107, 91, 14, 45, 109, 78, 73, 10, 3, 0]]	925.0	1956.059597492218	48.266219239373605
[[0, 118, 38, 28, 17, 139, 26, 91, 35, 107, 71, 27, 144, 48, 142, 0], [0, 64, 7, 86, 104, 5, 87, 129, 133, 80, 52, 88, 127, 14, 73, 45, 109, 78, 12, 112, 10, 0], [0, 130, 122, 65, 29, 82, 53, 138, 81, 23, 16, 128, 22, 63, 43, 18, 123, 93, 33, 25, 4, 0]]	901.0	2010.8129415512085	49.608501118568235
[[0, 118, 28, 39, 87, 17, 133, 139, 26, 129, 91, 107, 35, 63, 18, 123, 22, 93, 33, 25, 4, 0], [0, 130, 64, 7, 53, 82, 29, 81, 23, 102, 97, 96, 32, 94, 2, 44, 124, 142, 48, 77, 0], [0, 122, 38, 5, 104, 128, 68, 75, 117, 24, 78, 45, 73, 14, 127, 10, 112, 12, 0]]	930.0	1956.758784532547	47.98657718120805
[[0, 118, 15, 5, 58, 68, 104, 86, 23, 81, 32, 97, 94, 2, 124, 44, 142, 48, 77, 0], [0, 64, 7, 65, 29, 53, 82, 59, 128, 16, 41, 35, 63, 43, 22, 18, 123, 33, 25, 4, 0], [0, 130, 122, 28, 39, 139, 62, 17, 87, 26, 91, 129, 80, 52, 88, 121, 14, 3, 27, 119, 0]]	888.0	1883.7615444660187	50.33557046979866
